ID,Name,Sex,Age,NOC,Games,Year,Season,City,Sport,Event,Medal,BMI,discretized_Year
12490,Jack Bobridge,1,0.20000000000000007,3,6,0.75,0,2,13,143,1,0.17620736982131402,2
12490,Jack Bobridge,1,0.30000000000000004,3,8,1.0,0,3,13,143,1,0.17620736982131402,2
12494,Yekaterina Aleksandrovna Bobrova,0,0.20000000000000007,74,7,0.875,1,5,17,183,2,0.1514917895268384,2
12496,Vladlena Eduardovna Bobrovnikova,0,0.32500000000000007,74,8,1.0,0,3,22,210,2,0.23417899271097375,2
12511,Gauthier Boccard,1,0.2250000000000001,7,8,1.0,0,3,23,211,1,0.2506216649977986,2
12574,Gbor Gyula Boczk,1,0.30000000000000004,35,2,0.25,0,0,16,174,1,0.2857129186391145,0
12574,Gbor Gyula Boczk,1,0.6000000000000001,35,8,1.0,0,3,16,174,0,0.2857129186391145,2
12593,Michal Alexandre Bodegas,1,0.3500000000000001,42,8,1.0,0,3,48,373,0,0.38033735890264975,2
12596,Jens Boden,1,0.20000000000000007,32,1,0.125,1,4,39,308,0,0.20853559052537762,0
12653,Mathias Boe,1,0.42500000000000004,21,6,0.75,0,2,3,59,1,0.22590338172140312,2
12673,Margot Madeleine Boer,0,0.32500000000000007,60,7,0.875,1,5,39,314,0,0.22114595340416043,2
12673,Margot Madeleine Boer,0,0.32500000000000007,60,7,0.875,1,5,39,311,0,0.22114595340416043,2
12702,Galabin Pepov Boevski,1,0.25,11,0,0.0,0,6,49,379,2,0.24245389258466987,0
12707,Sylwia Katarzyna Bogacka,0,0.375,67,6,0.75,0,2,33,280,1,0.2206829535197301,2
12712,Anna Ivanovna Bogaly-Titovets,0,0.275,74,3,0.375,1,7,7,77,2,0.19592935613551243,1
12712,Anna Ivanovna Bogaly-Titovets,0,0.375,74,5,0.625,1,8,7,77,2,0.19592935613551243,1
12738,Bogdan Bogdanovi,1,0.20000000000000007,78,8,1.0,0,3,5,64,1,0.3223863903495432,2
12740,Tijana Bogdanovi,0,0.07500000000000001,78,8,1.0,0,3,43,359,1,0.10953754005135452,2
12741,Aleksandr Viktorovich Bogdanovich,1,0.275,8,4,0.5,0,1,10,96,2,0.3513558270071434,1
12741,Aleksandr Viktorovich Bogdanovich,1,0.375,8,6,0.75,0,2,10,96,1,0.3513558270071434,2
12742,Andrey Viktorovich Bogdanovich,1,0.125,8,4,0.5,0,1,10,96,2,0.26461007606950515,1
12742,Andrey Viktorovich Bogdanovich,1,0.2250000000000001,8,6,0.75,0,2,10,96,1,0.26461007606950515,2
12757,Andreea Boghian,0,0.2250000000000001,72,8,1.0,0,3,30,246,0,0.24286568750401327,2
12813,Stefanie Bhler,0,0.2250000000000001,32,3,0.375,1,7,11,128,1,0.1392694450043237,1
12813,Stefanie Bhler,0,0.42500000000000004,32,7,0.875,1,5,11,128,0,0.1392694450043237,2
12819,Annett Bhm,0,0.2250000000000001,32,2,0.25,0,0,25,227,0,0.33297890936386365,0
12820,Daniel Bhm,1,0.30000000000000004,32,7,0.875,1,5,7,72,1,0.2476538114712663,2
12867,ric Boisse,1,0.2250000000000001,29,2,0.25,0,0,16,174,2,0.2176156718853567,0
12884,Wilson Boit Kipketer,1,0.275,47,0,0.0,0,6,2,19,1,0.1382021237410206,0
12886,Arnaud Boiteau,1,0.375,29,2,0.25,0,0,15,168,2,0.2337434342378385,0
12907,Claudia Bokel,0,0.375,32,2,0.25,0,0,16,179,1,0.1587025971401156,0
12946,Ato Jabari Boldon,1,0.275,87,0,0.0,0,6,2,15,1,0.28757773596153635,0
12946,Ato Jabari Boldon,1,0.275,87,0,0.0,0,6,2,18,0,0.28757773596153635,0
12981,Shmagi Bolkvadze,1,0.17500000000000004,31,8,1.0,0,3,50,404,0,0.2506850010077827,2
12984,Timo Boll,1,0.30000000000000004,32,4,0.5,0,1,42,351,1,0.24398927558696282,1
12984,Timo Boll,1,0.4,32,6,0.75,0,2,42,351,0,0.24398927558696282,2
12984,Timo Boll,1,0.5,32,8,1.0,0,3,42,351,0,0.24398927558696282,2
13029,Usain St. Leo Bolt,1,0.15000000000000002,43,4,0.5,0,1,2,15,2,0.30144980613496597,1
13029,Usain St. Leo Bolt,1,0.15000000000000002,43,4,0.5,0,1,2,18,2,0.30144980613496597,1
13029,Usain St. Leo Bolt,1,0.25,43,6,0.75,0,2,2,15,2,0.30144980613496597,2
13029,Usain St. Leo Bolt,1,0.25,43,6,0.75,0,2,2,18,2,0.30144980613496597,2
13029,Usain St. Leo Bolt,1,0.25,43,6,0.75,0,2,2,20,2,0.30144980613496597,2
13029,Usain St. Leo Bolt,1,0.3500000000000001,43,8,1.0,0,3,2,15,2,0.30144980613496597,2
13029,Usain St. Leo Bolt,1,0.3500000000000001,43,8,1.0,0,3,2,18,2,0.30144980613496597,2
13029,Usain St. Leo Bolt,1,0.3500000000000001,43,8,1.0,0,3,2,20,2,0.30144980613496597,2
13042,"Alice Ruth ""Ruthie"" Bolton-Holifield",0,0.45000000000000007,92,0,0.0,0,6,5,65,2,0.24754741724449003,0
13106,Yann Bonato,1,0.32500000000000007,29,0,0.0,0,6,5,64,1,0.26884795294209407,0
13120,Hamish Byron Bond,1,0.275,64,6,0.75,0,2,30,240,2,0.3064416441134393,2
13120,Hamish Byron Bond,1,0.375,64,8,1.0,0,3,30,240,2,0.3064416441134393,2
13128,Aleksey Petrovich Bondarenko,1,0.17500000000000004,74,0,0.0,0,6,21,203,0,0.24582507766648576,0
13128,Aleksey Petrovich Bondarenko,1,0.17500000000000004,74,0,0.0,0,6,21,198,1,0.24582507766648576,0
13131,Bohdan Viktorovych Bondarenko,1,0.275,91,8,1.0,0,3,2,30,0,0.1649141965311206,2
13166,Daniele Bonera,1,0.20000000000000007,42,2,0.25,0,0,18,185,0,0.2651036443035796,0
13187,Bong Jung-Keun,1,0.32500000000000007,49,4,0.5,0,1,4,63,2,0.3440199623966451,1
13200,Tessa Bonhomme,0,0.2250000000000001,12,5,0.625,1,8,24,214,2,0.22283111200691785,1
13219,Dante Boninfante,1,0.5,42,6,0.75,0,2,47,371,0,0.2832053726196644,2
13227,Yvonne Bnisch,0,0.20000000000000007,32,2,0.25,0,0,25,226,2,0.21782693873262238,0
13229,Bartomiej Wojciech Bonk,1,0.30000000000000004,67,6,0.75,0,2,49,377,0,0.49789177302675103,2
13251,Charlotte Bonnet,0,0.050000000000000044,29,6,0.75,0,2,40,343,0,0.1986455991356907,2
13276,Beniamino Bonomi,1,0.42500000000000004,42,0,0.0,0,6,10,103,2,0.32645435111805254,0
13276,Beniamino Bonomi,1,0.525,42,2,0.25,0,0,10,103,1,0.32645435111805254,0
13300,Julien Bontemps,1,0.3500000000000001,29,4,0.5,0,1,32,259,1,0.2147890906641079,1
13303,"Petronella Theodora Maria ""Ellen"" Bontje",0,0.675,60,0,0.0,0,6,15,164,1,0.2476538114712663,0
13317,Kristie Boogert,0,0.275,60,0,0.0,0,6,44,365,1,0.17143451541095278,0
13319,Minke Gertine Booij,0,0.20000000000000007,60,0,0.0,0,6,23,212,0,0.2135541703166528,0
13319,Minke Gertine Booij,0,0.30000000000000004,60,2,0.25,0,0,23,212,1,0.2135541703166528,0
13319,Minke Gertine Booij,0,0.4,60,4,0.5,0,1,23,212,2,0.2135541703166528,1
13325,Ageeth Boomgaardt,0,0.30000000000000004,60,0,0.0,0,6,23,212,0,0.23684095498651958,0
13325,Ageeth Boomgaardt,0,0.4,60,2,0.25,0,0,23,212,1,0.23684095498651958,0
13327,Tom Boon,1,0.275,7,8,1.0,0,3,23,211,1,0.279865108967455,2
13332,Manut Boonjumnong,1,0.2250000000000001,83,2,0.25,0,0,9,89,2,0.21168577170003522,0
13332,Manut Boonjumnong,1,0.32500000000000007,83,4,0.5,0,1,9,89,1,0.21168577170003522,1
13347,Yaowapa Boorapolchai,0,0.10000000000000003,83,2,0.25,0,0,43,359,0,0.15797238596470276,0
13359,"Joshua ""Josh"" Booth",1,0.25,3,8,1.0,0,3,30,239,1,0.3291542672512159,2
13369,Rachel Kristine Bootsma,0,0.07500000000000001,92,6,0.75,0,2,40,342,2,0.22961659447226268,2
13372,"Carlos Austin Boozer, Jr.",1,0.17500000000000004,92,2,0.25,0,0,5,64,0,0.3776986298318785,0
13372,"Carlos Austin Boozer, Jr.",1,0.275,92,4,0.5,0,1,5,64,2,0.3776986298318785,1
13375,Rasul Boqiev,1,0.25,84,4,0.5,0,1,25,219,0,0.2775005273438532,1
13377,Sven Martin Boquist,1,0.20000000000000007,81,0,0.0,0,6,22,209,1,0.3293003999188441,0
13391,Igor Boraska,1,0.3500000000000001,18,0,0.0,0,6,30,238,0,0.33658711482393056,0
13395,Kjetil Borch,1,0.275,63,8,1.0,0,3,30,241,0,0.2429993645839621,2
13401,Katrin Borchert,0,0.4,3,0,0.0,0,6,10,114,0,0.23071619012452993,0
13404,Valeriy Viktorovich Borchin,1,0.15000000000000002,74,4,0.5,0,1,2,17,2,0.17143451541095278,1
13422,"Patrick Lance ""Pat"" Borders",1,0.55,92,0,0.0,0,6,4,63,2,0.35134422198436743,0
13436,Yannick Philippe Andr Borel,1,0.30000000000000004,29,8,1.0,0,3,16,174,2,0.3293003999188441,2
13462,Gustavo Frana Borges,1,0.30000000000000004,10,0,0.0,0,6,40,326,0,0.27601073282228283,0
13466,Maurcio Borges Almeida Silva,1,0.30000000000000004,10,8,1.0,0,3,47,371,2,0.3086969970940764,2
13515,Mariya Olegovna Borisova,0,0.10000000000000003,74,8,1.0,0,3,48,374,0,0.39082213765513096,2
13536,Ingo Borkowski,1,0.32500000000000007,32,0,0.0,0,6,32,263,1,0.2886238018528853,0
13545,Olivia Borle,0,0.17500000000000004,7,4,0.5,0,1,2,43,1,0.15488735707660406,1
13581,Anastasiya Valerivna Borodina,0,0.17500000000000004,91,2,0.25,0,0,22,210,0,0.18380967527838432,0
13589,Kathrin Boron (-Kppen),0,0.375,32,0,0.0,0,6,30,248,2,0.24816310077097614,0
13589,Kathrin Boron (-Kppen),0,0.4750000000000001,32,2,0.25,0,0,30,250,2,0.24816310077097614,0
13589,Kathrin Boron (-Kppen),0,0.5750000000000001,32,4,0.5,0,1,30,250,0,0.24816310077097614,1
13623,Ismael Borrero Molina,1,0.2250000000000001,19,8,1.0,0,3,50,392,2,0.25630655412644654,2
13636,Luis Borroto Jimnez,1,0.15000000000000002,19,2,0.25,0,0,4,63,2,0.24942353927070904,0
13683,Nataliya Serhivna Borysenko,0,0.32500000000000007,91,2,0.25,0,0,22,210,0,0.1845115245584671,0
13687,Yury Mikhaylovich Borzakovsky,1,0.20000000000000007,74,2,0.25,0,0,2,26,2,0.19876437822868143,0
13698,Jan Bos,1,0.275,60,1,0.125,1,4,39,305,1,0.2548257915240699,0
13703,Theo Bos,1,0.125,60,2,0.25,0,0,13,142,1,0.26969148666949916,0
13705,Willemijn Bos,0,0.32500000000000007,60,8,1.0,0,3,23,212,1,0.20303725987086785,2
13706,Marcelien Bos-de Koning,0,0.375,60,4,0.5,0,1,32,267,1,0.18112228175609923,1
13717,Edith Bosch,0,0.2250000000000001,60,2,0.25,0,0,25,227,1,0.19876437822868143,0
13717,Edith Bosch,0,0.32500000000000007,60,4,0.5,0,1,25,227,0,0.19876437822868143,1
13717,Edith Bosch,0,0.42500000000000004,60,6,0.75,0,2,25,227,0,0.19876437822868143,2
13739,"Christopher Wesson ""Chris"" Bosh",1,0.2250000000000001,92,4,0.5,0,1,5,64,2,0.28291337898634716,1
13749,Slobodan Bokan,1,0.25,75,0,0.0,0,6,47,371,2,0.23941827551793293,0
13752,Miho Bokovi,1,0.3500000000000001,18,6,0.75,0,2,48,373,2,0.30843454679966287,2
13753,Tijana Bokovi,0,0.10000000000000003,78,8,1.0,0,3,47,372,1,0.2285922235936001,2
13755,Francisco Javier Bosma Mnguez,1,0.4750000000000001,24,2,0.25,0,0,6,66,1,0.2771243342422137,0
13775,Dominique Simone Bosshart,0,0.17500000000000004,12,0,0.0,0,6,43,360,0,0.33234191820494796,0
13790,Roger-Yves Bost,1,0.875,29,8,1.0,0,3,15,166,2,0.3308896221597216,2
13801,Silvia Bosurgi,0,0.25,42,2,0.25,0,0,48,374,2,0.22650823407757548,0
13806,Kinga Bta,0,0.275,35,2,0.25,0,0,10,112,1,0.20933401147254815,0
13870,Jennifer Lori Botterill,0,0.17500000000000004,12,1,0.125,1,4,24,214,2,0.25997720996426155,0
13870,Jennifer Lori Botterill,0,0.275,12,3,0.375,1,7,24,214,2,0.25997720996426155,1
13870,Jennifer Lori Botterill,0,0.375,12,5,0.625,1,8,24,214,2,0.25997720996426155,1
13890,Mikhail Botvinov,1,0.4750000000000001,4,1,0.125,1,4,11,118,1,0.2651036443035796,0
13890,Mikhail Botvinov,1,0.5750000000000001,4,3,0.375,1,7,11,121,0,0.2651036443035796,1
13908,Ins Boubakri,0,0.30000000000000004,88,8,1.0,0,3,16,175,0,0.17668694533734852,2
13969,David Alasdair Boudia,1,0.20000000000000007,92,6,0.75,0,2,14,155,2,0.2775005273438532,2
13969,David Alasdair Boudia,1,0.20000000000000007,92,6,0.75,0,2,14,157,0,0.2775005273438532,2
13969,David Alasdair Boudia,1,0.30000000000000004,92,8,1.0,0,3,14,155,0,0.2775005273438532,2
13969,David Alasdair Boudia,1,0.30000000000000004,92,8,1.0,0,3,14,157,1,0.2775005273438532,2
14002,Thomas Bouhail,1,0.17500000000000004,29,4,0.5,0,1,21,198,1,0.23188527692237781,1
14017,Benjamin Kudjow Thomas Boukpeti,1,0.30000000000000004,85,4,0.5,0,1,10,110,0,0.2702529814822623,1
14106,Mickal Stphane Bourgain,1,0.2250000000000001,29,2,0.25,0,0,13,144,0,0.2685604850166198,0
14106,Mickal Stphane Bourgain,1,0.32500000000000007,29,4,0.5,0,1,13,142,0,0.2685604850166198,1
14106,Mickal Stphane Bourgain,1,0.32500000000000007,29,4,0.5,0,1,13,144,1,0.2685604850166198,1
14159,"Frdric Thierry Roger ""Frd"" Bousquet",1,0.30000000000000004,29,4,0.5,0,1,40,326,1,0.2907972070859103,1
14202,Carline Bouw,0,0.30000000000000004,60,6,0.75,0,2,30,246,0,0.20853559052537762,2
14202,Carline Bouw,0,0.4,60,8,1.0,0,3,30,250,1,0.20853559052537762,2
14210,Jay Daniel Bouwmeester,1,0.375,12,7,0.875,1,5,24,213,2,0.32223864003095304,2
14211,Marit Bouwmeester,0,0.2250000000000001,60,6,0.75,0,2,32,265,1,0.22030405920695217,2
14211,Marit Bouwmeester,0,0.32500000000000007,60,8,1.0,0,3,32,265,2,0.22030405920695217,2
14227,George Richard Lycott Bovell,1,0.15000000000000002,87,2,0.25,0,0,40,325,0,0.15477025217633056,0
14234,Cesare Bovo,1,0.15000000000000002,42,2,0.25,0,0,18,185,0,0.25217967873018177,0
14235,Arnaud Bovolenta,1,0.25,29,7,0.875,1,5,19,189,1,0.4920853723486104,2
14257,Jodie Bowering,0,0.275,3,4,0.5,0,1,38,304,0,0.28252020472725015,1
14266,"Frentorish ""Tori"" Bowie",0,0.25,92,8,1.0,0,3,2,39,1,0.1460756469969159,2
14266,"Frentorish ""Tori"" Bowie",0,0.25,92,8,1.0,0,3,2,41,0,0.1460756469969159,2
14266,"Frentorish ""Tori"" Bowie",0,0.25,92,8,1.0,0,3,2,43,2,0.1460756469969159,2
14276,"Maddison Michelle ""Maddie"" Bowman",0,0.125,92,7,0.875,1,5,19,192,2,0.3415217212249626,2
14284,Heather Erin Bown,0,0.3500000000000001,92,4,0.5,0,1,47,372,1,0.3211645449508942,1
14299,Shannon Leigh Boxx,0,0.30000000000000004,92,2,0.25,0,0,18,186,2,0.24558699112710336,0
14299,Shannon Leigh Boxx,0,0.4,92,4,0.5,0,1,18,186,2,0.24558699112710336,1
14299,Shannon Leigh Boxx,0,0.5,92,6,0.75,0,2,18,186,2,0.24558699112710336,2
14312,Svetlana Sergeyevna Boyarkina-Zhurova,0,0.4750000000000001,74,3,0.375,1,7,39,314,2,0.192291586325529,1
14327,Carla Maree Boyd (Porter-),0,0.2250000000000001,3,0,0.0,0,6,5,65,1,0.2651036443035796,0
14338,Micah Nathan Boyd,1,0.275,92,4,0.5,0,1,30,238,0,0.33664538609954786,1
14365,Svetlana Anatolyevna Boyko,0,0.525,74,4,0.5,0,1,16,176,2,0.15964404899569684,1
14368,"Daniel Denis ""Dan"" Boyle",1,0.45000000000000007,12,5,0.625,1,8,24,213,2,0.35012223849029345,1
14394,Megan Bozek,0,0.17500000000000004,92,7,0.875,1,5,24,214,1,0.3282361197195134,2
14430,Mathieu Ren Bozzetto,1,0.525,29,5,0.625,1,8,37,298,0,0.33593741742943717,1
14435,Tarjei B,1,0.15000000000000002,63,5,0.625,1,8,7,72,2,0.24158348675427377,1
14440,Hvard Bkko,1,0.20000000000000007,63,5,0.625,1,8,39,306,0,0.25354853731612725,1
14451,Tina Nielsen Bttzau (-Haunstrup),0,0.3500000000000001,21,0,0.0,0,6,22,210,2,0.25828541921579584,0
14462,"Jules Timothy ""Tim"" Brabants",1,0.20000000000000007,30,0,0.0,0,6,10,107,0,0.2989299339884429,0
14462,"Jules Timothy ""Tim"" Brabants",1,0.4,30,4,0.5,0,1,10,109,0,0.2989299339884429,1
14462,"Jules Timothy ""Tim"" Brabants",1,0.4,30,4,0.5,0,1,10,107,2,0.2989299339884429,1
14468,Marco Bracci,1,0.4750000000000001,42,0,0.0,0,6,47,371,0,0.2878163425030389,0
14492,Steven John Bradbury,1,0.32500000000000007,3,1,0.125,1,4,34,285,2,0.3154042968582116,0
14503,Amber Bradley,0,0.2250000000000001,3,2,0.25,0,0,30,250,0,0.26459143281800257,0
14569,Oscar Ren Braison Vidal,1,0.20000000000000007,19,4,0.5,0,1,25,218,0,0.6627970959319619,1
14578,Jeanette Brakewell,0,0.275,30,0,0.0,0,6,15,168,1,0.20158936429752983,0
14578,Jeanette Brakewell,0,0.375,30,2,0.25,0,0,15,168,1,0.20158936429752983,0
14580,Jovana Brakoevi-Kancian,0,0.32500000000000007,78,8,1.0,0,3,47,372,1,0.21064817749390607,2
14588,Iain Brambell,1,0.4750000000000001,12,4,0.5,0,1,30,242,0,0.2102232766885327,1
14611,Serge Branco,1,0.10000000000000003,16,0,0.0,0,6,18,185,2,0.28757773596153635,0
14629,Nicole Brandebusemeyer,0,0.25,32,0,0.0,0,6,18,186,0,0.16965885118336188,0
14653,Terry Michael Brands,1,0.42500000000000004,92,0,0.0,0,6,50,391,0,0.23090722563430865,0
14670,Julian Brandt,1,0.125,32,8,1.0,0,3,18,185,1,0.3029250090589529,2
14698,Ana Maria Florentina Brnz-Popescu,0,0.20000000000000007,72,4,0.5,0,1,16,178,1,0.1986455991356907,1
14698,Ana Maria Florentina Brnz-Popescu,0,0.4,72,8,1.0,0,3,16,179,2,0.1986455991356907,2
14706,Scott Brash,1,0.275,30,6,0.75,0,2,15,166,2,0.22518616478349196,2
14804,Sophie Charlotte Bray,0,0.275,30,8,1.0,0,3,23,212,2,0.2165318138896294,2
14810,Thiago Braz da Silva,1,0.17500000000000004,10,8,1.0,0,3,2,34,2,0.23882615931724738,2
14817,Kelly Brazier,0,0.275,64,8,1.0,0,3,31,253,1,0.2802442949517483,2
14862,Elaine Breeden (-Penrose),0,0.10000000000000003,92,4,0.5,0,1,40,342,1,0.2424606531237824,1
14899,Karoline Charlotte Dyhre Breivang,0,0.32500000000000007,63,4,0.5,0,1,22,210,2,0.25601247917614767,1
14899,Karoline Charlotte Dyhre Breivang,0,0.42500000000000004,63,6,0.75,0,2,22,210,2,0.25601247917614767,2
14909,Emiliano Brembilla,1,0.25,42,2,0.25,0,0,40,328,0,0.24942353927070904,0
14930,Sebastian Brendel,1,0.2250000000000001,32,6,0.75,0,2,10,99,2,0.30754932793069956,2
14930,Sebastian Brendel,1,0.32500000000000007,32,8,1.0,0,3,10,99,2,0.30754932793069956,2
14930,Sebastian Brendel,1,0.32500000000000007,32,8,1.0,0,3,10,96,2,0.30754932793069956,2
14946,Michael Gene Brennan,1,0.2250000000000001,3,0,0.0,0,6,23,211,0,0.2778504752501024,0
14946,Michael Gene Brennan,1,0.32500000000000007,3,2,0.25,0,0,23,211,2,0.2778504752501024,0
14949,Scott Michael Brennan,1,0.25,3,4,0.5,0,1,30,241,2,0.27901721705986715,1
14957,Veronica Brenner,0,0.30000000000000004,12,1,0.125,1,4,19,191,1,0.19765709969936385,0
14958,Breno Vinicius Rodrigues Borges,1,0.07500000000000001,10,4,0.5,0,1,18,185,0,0.31314523694911556,1
14959,Bart Jan-Baptist Marie Brentjens,1,0.5,60,2,0.25,0,0,13,139,0,0.23765436582218868,0
14969,Linda Bresonik,0,0.2250000000000001,32,4,0.5,0,1,18,186,0,0.16359896437650756,1
14972,Julie Bresset,0,0.20000000000000007,29,6,0.75,0,2,13,149,2,0.14782332914010266,2
15001,Derrick Keith Brew,1,0.275,92,2,0.25,0,0,2,22,0,0.27294369682001485,0
15001,Derrick Keith Brew,1,0.275,92,2,0.25,0,0,2,21,2,0.27294369682001485,0
15005,Eric Charles Brewer,1,0.17500000000000004,12,1,0.125,1,4,24,213,2,0.3734214883685367,0
15041,"Thomas Robert ""Tom"" Brice",1,0.17500000000000004,3,2,0.25,0,0,4,63,1,0.3294425894121562,0
15065,George Spencer Bridgewater,1,0.25,64,4,0.5,0,1,30,240,0,0.288589501623126,1
15071,Thomas Briels,1,0.32500000000000007,7,8,1.0,0,3,23,211,1,0.28186684474730295,2
15096,Torah Jane Bright (-Thomson),0,0.20000000000000007,3,5,0.625,1,8,37,300,2,0.22794498329873192,1
15096,Torah Jane Bright (-Thomson),0,0.30000000000000004,3,7,0.875,1,5,37,300,1,0.22794498329873192,2
15128,Julius Brink,1,0.375,32,6,0.75,0,2,6,66,2,0.2971575299605105,2
15130,Christine Brinker-Wenzel,0,0.30000000000000004,32,4,0.5,0,1,33,281,0,0.21600980975544937,1
15134,Jacques Brinkman,1,0.4750000000000001,60,0,0.0,0,6,23,211,2,0.2454478913381355,0
15163,Thrse Anne Brisson,0,0.5,12,1,0.125,1,4,24,214,2,0.2692542603416924,0
15177,Grant Tyson Brits,1,0.125,3,4,0.5,0,1,40,328,0,0.24524620028843458,1
15181,Lawrence Brittain,1,0.25,73,8,1.0,0,3,30,240,1,0.35918472290095804,2
15182,Matthew Brittain,1,0.25,73,6,0.75,0,2,30,242,2,0.18081786755373075,2
15216,Brittany Broben,0,0.025000000000000022,3,6,0.75,0,2,14,159,1,0.1630581416036796,2
15227,Allison M. Brock,0,0.525,92,8,1.0,0,3,15,164,0,0.19881292247872517,2
15240,Norman Brckl,1,0.15000000000000002,32,4,0.5,0,1,10,106,0,0.35901150258294523,1
15264,Martin Pierre Brodeur,1,0.3500000000000001,12,1,0.125,1,4,24,213,2,0.3591237172821239,0
15264,Martin Pierre Brodeur,1,0.55,12,5,0.625,1,8,24,213,2,0.3591237172821239,1
15266,Leith Brodie,1,0.17500000000000004,3,4,0.5,0,1,40,326,0,0.2824522463145538,1
15266,Leith Brodie,1,0.17500000000000004,3,4,0.5,0,1,40,328,0,0.2824522463145538,1
15275,Zbigniew Marcin Brdka,1,0.3500000000000001,67,7,0.875,1,5,39,306,2,0.3189497214943793,2
15275,Zbigniew Marcin Brdka,1,0.3500000000000001,67,7,0.875,1,5,39,310,0,0.3189497214943793,2
15301,Michelle Kathleen Brogan-Griffiths,0,0.30000000000000004,3,0,0.0,0,6,5,65,1,0.258377642491584,0
15309,"Kenneth L. ""Kenny"" Brokenburr",1,0.4,92,0,0.0,0,6,2,20,2,0.28273220095120544,0
15340,"Sandra Anne ""Sandy"" Brondello",0,0.42500000000000004,3,0,0.0,0,6,5,65,1,0.21354648233996298,0
15340,"Sandra Anne ""Sandy"" Brondello",0,0.5,3,2,0.25,0,0,5,65,1,0.21354648233996298,0
15372,Brandon Brooks,1,0.30000000000000004,92,4,0.5,0,1,48,373,1,0.3976220097835921,1
15394,Travis Neil Brooks,1,0.2250000000000001,3,2,0.25,0,0,23,211,2,0.2506216649977986,0
15394,Travis Neil Brooks,1,0.32500000000000007,3,4,0.5,0,1,23,211,0,0.2506216649977986,1
15406,Kristina Brring-Sprehe,0,0.25,32,6,0.75,0,2,15,164,1,0.15127788184398216,2
15406,Kristina Brring-Sprehe,0,0.3500000000000001,32,8,1.0,0,3,15,163,0,0.15127788184398216,2
15406,Kristina Brring-Sprehe,0,0.3500000000000001,32,8,1.0,0,3,15,164,2,0.15127788184398216,2
15437,Gayle Broughton,0,0.125,64,8,1.0,0,3,31,253,1,0.25828541921579584,2
15446,Alexander Brouwer,1,0.275,60,8,1.0,0,3,6,66,0,0.24020201846574374,2
15451,Matthijs Christian Brouwer,1,0.2250000000000001,60,2,0.25,0,0,23,211,1,0.27294369682001485,0
15453,Ronald Leendert Brouwer,1,0.25,60,2,0.25,0,0,23,211,1,0.28025747558235437,0
15459,Tore Brovold,1,0.5750000000000001,63,4,0.5,0,1,33,275,1,0.25601247917614767,1
15460,Aaron Brown,1,0.2250000000000001,12,8,1.0,0,3,2,20,0,0.17860289142832475,2
15488,"Christopher Deon ""Chris"" Brown",1,0.15000000000000002,6,0,0.0,0,6,2,21,0,0.2730602434913707,0
15488,"Christopher Deon ""Chris"" Brown",1,0.3500000000000001,6,4,0.5,0,1,2,21,1,0.2730602434913707,1
15488,"Christopher Deon ""Chris"" Brown",1,0.45000000000000007,6,6,0.75,0,2,2,21,2,0.2730602434913707,2
15488,"Christopher Deon ""Chris"" Brown",1,0.55,6,8,1.0,0,3,2,21,0,0.2730602434913707,2
15511,Dustin James Brown,1,0.25,92,5,0.625,1,8,24,213,1,0.39106092745379795,1
15527,Graeme Allen Brown,1,0.25,3,2,0.25,0,0,13,143,2,0.28025747558235437,0
15527,Graeme Allen Brown,1,0.25,3,2,0.25,0,0,13,138,2,0.28025747558235437,0
15537,Jason Brown,1,0.10000000000000003,92,7,0.875,1,5,17,183,0,0.20426185267300812,2
15538,Jeremiah Brown,1,0.275,12,6,0.75,0,2,30,238,1,0.3634002725405816,2
15540,"Joanne ""Jo"" Brown (-Alchin)",0,0.32500000000000007,3,0,0.0,0,6,38,304,0,0.2760107328222826,0
15553,Kiel Brown,1,0.2250000000000001,3,4,0.5,0,1,23,211,0,0.290936808152353,1
15554,Kyle Gie Brown,1,0.3500000000000001,73,8,1.0,0,3,31,252,0,0.3831588729639943,2
15556,Lascelles Oneil Brown,1,0.4,12,3,0.375,1,7,8,81,1,0.44796404078792795,1
15556,Lascelles Oneil Brown,1,0.5,12,5,0.625,1,8,8,80,0,0.44796404078792795,1
15557,Laura Brown,0,0.3500000000000001,12,8,1.0,0,3,13,154,0,0.2247929723327583,2
15563,"Matthew Benjamin ""Matt"" Brown",1,0.25,92,4,0.5,0,1,4,63,0,0.3912595189419861,1
15584,Shelley-Ann Brown,0,0.3500000000000001,12,5,0.625,1,8,8,82,1,0.3103052969472859,1
15599,Victoria Brown,0,0.275,3,6,0.75,0,2,48,374,0,0.2468385155349606,2
15606,Stephanie Karenmonica Brown-Trafton,0,0.32500000000000007,92,4,0.5,0,1,2,49,2,0.358256492506858,1
15627,Alistair Edward Brownlee,1,0.2250000000000001,30,6,0.75,0,2,46,369,2,0.19268458642713815,2
15627,Alistair Edward Brownlee,1,0.32500000000000007,30,8,1.0,0,3,46,369,2,0.19268458642713815,2
15628,"Jonathan Callum ""Jonny"" Brownlee",1,0.17500000000000004,30,6,0.75,0,2,46,369,0,0.2112276630140869,2
15628,"Jonathan Callum ""Jonny"" Brownlee",1,0.275,30,8,1.0,0,3,46,369,1,0.2112276630140869,2
15704,Ivano Brugnetti,1,0.30000000000000004,42,2,0.25,0,0,2,17,2,0.1663044546066178,0
15722,Lyubov Aleksandrovna Bruletova,0,0.275,74,0,0.0,0,6,25,221,1,0.21032781072208517,0
